split,row_index,image,description,word_count,named_feature_count,generic_no_feature_claim,image_exists,width,height,mode,bytes,mentions_road,mentions_intersection,mentions_water,mentions_green_area,mentions_building_poi,mentions_label,mentions_direction,heuristic_quality_flags
MGEval,77,16_2493.jpg,"The google map shows a section of a rural area with a road labeled ""Binford Rd"" running horizontally. There are small bodies of water visible in the lower left and upper left corners. A location labeled ""Ridgeview Animal Clinic"" is situated near the top right. The surrounding area is predominantly green, indicating open or undeveloped land.",56,3,False,True,1024,1024,RGB,54810,True,False,True,True,False,True,True,
MGEval,78,16_2527.jpg,"The google map shows a section of land with a waterway on the right side. A road labeled ""Port Rd"" runs parallel to the waterway. There is a marked location labeled ""Consolidated Grain and Barge Co"" near the road. The map includes some linear features, possibly representing rail lines, running parallel to the road and waterway.",56,3,False,True,1024,1024,RGB,86172,True,False,False,False,False,True,True,
MGEval,79,16_2568.jpg,"The google map shows a section of a waterway labeled ""Curry Fork."" The waterway curves through the area, surrounded by a light green background, which typically represents land. There are no additional geographic entities or labels visible in this section of the map.",43,1,True,True,1024,1024,RGB,37404,False,False,False,True,False,True,False,no_direction_or_relation;generic_no_feature_claim
MGEval,80,16_2574.jpg,"The google map shows a section of a road labeled ""1818"" running horizontally. Near the road, there is a location marked ""Zion Hill Events"" with an icon indicating an event venue. There are small bodies of water depicted in blue to the north and southwest of the road. The surrounding area is shaded in green, indicating land or vegetation.",59,2,False,True,1024,1024,RGB,56174,True,False,True,True,True,True,True,
MGEval,81,16_2623.jpg,"The google map shows a location labeled ""CK Lawn & Landscaping."" The area surrounding this point is predominantly green, indicating a large expanse of land, possibly a park or forested area. There are no visible roads or other geographic entities marked nearby.",41,1,False,True,1024,1024,RGB,36844,False,False,False,True,False,True,False,no_direction_or_relation
MGEval,82,16_2666.jpg,"The google map shows a light green area indicating a natural or park region, with a blue line representing a river or stream running through it. There are several gray lines depicting roads or pathways. A labeled point, ""Eric Roland,"" is marked with a location pin in the lower central part of the map. The spatial relationship shows the river flowing from the upper right to the lower left, with roads intersecting the area.",74,1,False,True,1024,1024,RGB,52119,False,False,True,True,False,True,True,
MGEval,83,16_2703.jpg,"The google map shows a section of a road network. W Mt Zion Rd intersects with Rte 2858 and continues towards a junction with road 1818. The area surrounding the roads is shaded in green, indicating open or undeveloped land.",40,1,False,True,1024,1024,RGB,42284,True,True,False,True,False,False,False,
MGEval,84,16_2721.jpg,"The google map shows a light green area with a small blue shape, likely representing a body of water, located near a curved gray line, which may indicate a road or path. The label ""Taylor Cattle Farm"" is positioned near the top of the map, with a marker indicating its location close to the gray line.",56,1,False,True,1024,1024,RGB,41002,True,False,True,True,False,True,True,
MGEval,85,16_2728.jpg,"The google map shows a section of a geographic area featuring a creek labeled ""Indian Creek"" running in a generally north-south direction. A road labeled ""64"" crosses the creek horizontally. Another road, ""Cabin Ridge NE,"" runs vertically and intersects with road 64. The surrounding area is shaded in green, indicating land or vegetation.",54,3,False,True,1024,1024,RGB,57011,True,False,True,True,False,True,True,
MGEval,86,16_2764.jpg,"The google map shows a section of Interstate 265, which runs vertically through the center. There are two parallel lanes indicating the highway. A hotel, Fairfield Inn & Suites Louisville, is marked to the northeast of the highway. There are some smaller roads visible in the top left corner. The map is oriented with north at the top.",57,0,False,True,1024,1024,RGB,83380,True,True,False,False,False,False,True,no_named_feature
MGEval,87,16_2838.jpg,"The google map shows a road network with a labeled location, ""Wakefield Electric,"" situated at an intersection. The roads are marked, with one labeled as ""1408."" There are two small bodies of water visible, one near the intersection and another to the southwest. The surrounding area is depicted in green, indicating open or undeveloped land.",55,2,False,True,1024,1024,RGB,61362,True,False,True,True,False,True,False,no_direction_or_relation
MGEval,88,16_2902.jpg,"The google map shows a light green area with two parallel blue lines at the top, likely representing a road or railway. Below these lines, there is a label ""Magic irrigation time"" with a marker. A light gray line runs horizontally near the label, possibly indicating a path or smaller road. Another gray line branches off to the right, forming a rectangular shape.",63,1,False,True,1024,1024,RGB,62008,True,False,False,True,False,True,True,
MGEval,89,16_2977.jpg,"The google map shows a section of a waterway labeled ""Floyds Fork."" The waterway is depicted in blue, winding through a light green area, which likely represents land. The map focuses on the course of the waterway without additional geographic features or labels.",43,1,True,True,1024,1024,RGB,48585,False,False,False,True,False,True,False,no_direction_or_relation;generic_no_feature_claim
MGEval,90,16_3001.jpg,"The google map shows a location labeled ""Jacob Mark Kennels"" situated along Hannah Road. The road runs vertically through the map. There is a small body of water located to the southwest of the kennels. The surrounding area appears to be green, indicating a rural or undeveloped region.",48,2,False,True,1024,1024,RGB,57638,True,False,True,True,False,True,False,no_direction_or_relation
MGEval,91,16_3012.jpg,"The google map shows two roads: Dickson Dr NE and Pioneer Trail NE. Dickson Dr NE curves and intersects with Pioneer Trail NE, which runs vertically. The area surrounding the roads is shaded green, indicating a natural or undeveloped area.",40,2,False,True,1024,1024,RGB,45612,True,False,False,True,False,False,False,no_direction_or_relation
MGEval,92,16_3078.jpg,"The google map shows a section of the Ohio River, which is depicted in blue. Adjacent to the river is a road labeled ""River Rd,"" running parallel to the riverbank. The area surrounding the road is shown in light green, indicating land.",42,3,False,True,1024,1024,RGB,37952,True,False,True,True,False,True,False,no_direction_or_relation
MGEval,93,16_3150.jpg,"The google map shows a section of a road labeled ""335"" running vertically. To the left of the road, there is a marker for ""Albertsons Mobile Mechanic."" The surrounding area is shaded in green, indicating a possible rural or undeveloped region. There are no additional geographic features or entities labeled on this map segment.",54,2,True,True,1024,1024,RGB,51092,True,False,False,True,False,True,True,generic_no_feature_claim
MGEval,94,16_3260.jpg,"The google map shows a section of a waterway labeled ""Floyds Fork."" The waterway runs vertically through the map, with a slight bend and branching towards the bottom right. The surrounding area is depicted in a light green color, indicating land. There are no additional geographic entities or labels visible on this map section.",54,1,True,True,1024,1024,RGB,43846,False,False,False,True,False,True,True,generic_no_feature_claim
MGEval,95,16_3287.jpg,"The google map shows a location labeled ""Mason's Blueberry Hill,"" which is marked as temporarily closed. It is situated along a road named Hannah Rd. There are small water bodies or streams visible nearby, and the surrounding area appears to be green, indicating vegetation or open land.",48,2,False,True,1024,1024,RGB,71974,True,False,True,True,False,True,False,no_direction_or_relation
